"d_nutr","d_cm","d_satt","d_educ","d_elct","d_sani","d_wtr","d_hsg","d_ckfl","d_asst","area","region","stratum","psu","weight","year","t"
0,0,0,0,1,0,0,1,0,1,"1","18",1804,1804005,1,2010,1
1,0,0,0,1,1,0,0,0,1,"0","19",1904,1904004,1,2010,1
0,0,0,0,0,1,0,0,0,0,"0","18",1801,1801004,1,2010,1
0,0,0,0,1,0,0,1,0,0,"0","5",503,503000,1,2010,1
0,0,0,1,1,0,0,0,0,0,"1","14",1402,1402002,1,2010,1
0,0,0,0,1,0,1,1,0,0,"1","13",1303,1303003,1,2010,1
1,0,1,0,0,0,1,1,0,0,"1","20",2004,2004001,1,2010,1
0,0,1,0,0,0,1,1,0,1,"1","9",905,905002,1,2010,1
0,0,0,1,0,1,0,1,0,0,"1","16",1601,1601002,1,2010,1
0,0,0,1,1,1,0,1,0,1,"0","9",902,902001,1,2010,1
0,0,0,1,1,0,0,1,0,1,"0","10",1001,1001002,1,2010,1
0,0,0,1,1,0,0,1,0,0,"0","3",304,304002,1,2010,1
0,0,0,0,0,0,0,0,0,1,"1","2",202,202004,1,2010,1
1,0,0,0,1,0,0,0,0,0,"0","11",1103,1103003,1,2010,1
1,0,0,0,1,0,0,1,0,0,"1","19",1905,1905004,1,2010,1
1,0,0,1,0,0,0,1,0,1,"1","12",1204,1204004,1,2010,1
1,0,1,0,0,0,0,1,0,0,"1","20",2004,2004004,1,2010,1
0,0,0,1,1,0,0,1,1,0,"0","16",1604,1604004,1,2010,1
0,0,0,0,0,0,0,0,0,0,"1","15",1502,1502001,1,2010,1
0,0,0,1,1,0,0,0,1,0,"0","3",304,304004,1,2010,1
0,0,0,0,0,1,1,0,0,0,"0","15",1503,1503002,1,2010,1
0,0,1,0,0,0,0,1,0,0,"1","4",401,401002,1,2010,1
0,0,1,0,1,0,0,0,0,0,"1","15",1505,1505001,1,2010,1
1,0,0,0,0,1,0,1,0,0,"0","3",303,303003,1,2010,1
0,0,0,1,1,1,0,0,1,0,"0","14",1404,1404003,1,2010,1
0,0,0,0,1,0,1,1,0,0,"1","5",500,500003,1,2010,1
1,0,1,1,1,0,0,0,0,0,"1","8",803,803002,1,2010,1
0,0,1,0,0,0,0,0,0,0,"1","15",1503,1503001,1,2010,1
0,0,0,1,1,1,0,1,1,0,"1","11",1105,1105002,1,2010,1
0,0,0,1,0,0,0,1,0,0,"0","13",1301,1301001,1,2010,1
0,0,0,0,1,0,0,0,0,0,"1","19",1900,1900004,1,2010,1
1,0,0,0,1,0,0,1,0,0,"1","2",202,202002,1,2010,1
0,0,0,1,1,0,1,0,0,1,"1","11",1105,1105001,1,2010,1
0,0,1,1,0,0,0,0,0,0,"0","3",301,301004,1,2010,1
0,0,0,0,0,0,0,1,0,0,"0","19",1901,1901002,1,2010,1
0,0,1,0,1,0,0,1,0,0,"1","11",1102,1102001,1,2010,1
0,1,0,0,0,0,0,1,1,0,"1","12",1203,1203005,1,2010,1
0,0,0,0,0,0,0,0,0,0,"0","17",1704,1704000,1,2010,1
0,0,0,0,0,1,0,0,0,1,"1","13",1301,1301005,1,2010,1
0,0,0,0,0,1,0,0,1,0,"1","1",102,102004,1,2010,1
0,0,0,0,0,1,1,0,0,0,"1","18",1802,1802001,1,2010,1
0,0,1,1,1,1,0,0,0,0,"1","8",801,801001,1,2010,1
0,0,0,0,1,0,1,0,0,0,"0","4",401,401003,1,2010,1
0,0,0,0,1,0,0,0,1,0,"1","4",401,401003,1,2010,1
0,0,0,1,1,1,1,0,0,0,"1","1",102,102003,1,2010,1
0,0,0,0,0,0,0,1,0,0,"0","10",1002,1002005,1,2010,1
0,0,1,1,1,0,0,1,0,0,"1","18",1802,1802001,1,2010,1
1,0,1,1,0,0,0,0,0,0,"1","12",1203,1203004,1,2010,1
1,0,0,1,1,1,0,0,0,0,"1","15",1503,1503005,1,2010,1
1,0,0,0,0,1,0,0,0,1,"1","20",2001,2001003,1,2010,1
1,0,1,0,0,0,1,1,0,1,"1","3",301,301004,1,2010,1
0,0,0,1,0,1,0,0,0,1,"1","3",305,305003,1,2010,1
0,0,0,0,0,0,0,1,0,0,"1","15",1503,1503000,1,2010,1
0,0,1,1,1,0,0,1,0,0,"0","15",1505,1505002,1,2010,1
0,0,1,1,1,0,0,1,0,0,"1","19",1902,1902003,1,2010,1
0,0,0,0,0,1,1,0,0,0,"0","5",505,505002,1,2010,1
1,0,1,0,1,0,0,1,0,0,"0","19",1902,1902005,1,2010,1
0,0,0,1,0,0,1,0,1,0,"1","20",2001,2001004,1,2010,1
0,0,1,0,0,0,0,0,0,0,"0","19",1903,1903001,1,2010,1
1,0,0,0,0,0,1,0,0,1,"0","10",1004,1004002,1,2010,1
0,0,0,0,0,0,0,1,0,0,"1","18",1801,1801002,1,2010,1
0,0,1,0,0,1,1,0,0,0,"0","11",1104,1104000,1,2010,1
1,0,1,0,0,1,1,1,1,0,"1","15",1503,1503003,1,2010,1
1,0,1,0,0,0,0,1,0,0,"1","10",1001,1001003,1,2010,1
0,0,0,1,0,1,0,0,0,0,"1","2",202,202004,1,2010,1
0,0,0,0,0,0,0,1,0,1,"1","12",1202,1202000,1,2010,1
0,0,0,0,1,1,0,1,0,0,"1","18",1803,1803005,1,2010,1
0,0,0,0,1,1,0,1,0,0,"0","4",401,401002,1,2010,1
0,0,0,0,1,0,0,0,0,1,"1","2",205,205004,1,2010,1
1,0,0,0,0,1,0,0,0,0,"0","13",1303,1303004,1,2010,1
0,0,1,1,0,0,0,0,0,1,"0","17",1702,1702003,1,2010,1
0,0,0,0,1,0,0,0,0,1,"0","16",1604,1604003,1,2010,1
0,0,0,1,1,1,1,1,0,0,"1","18",1804,1804003,1,2010,1
0,0,1,0,0,0,1,0,0,0,"1","10",1003,1003002,1,2010,1
1,0,0,0,1,0,0,0,1,0,"1","16",1605,1605003,1,2010,1
0,0,1,0,0,0,0,0,1,0,"1","7",702,702004,1,2010,1
0,0,0,0,1,0,0,0,0,0,"0","16",1602,1602005,1,2010,1
0,0,0,0,0,1,0,0,0,0,"1","5",505,505002,1,2010,1
0,0,0,0,0,1,1,0,0,0,"1","3",303,303003,1,2010,1
0,0,0,0,1,0,1,0,0,1,"1","12",1201,1201004,1,2010,1
1,0,1,0,0,0,0,0,0,0,"0","15",1504,1504004,1,2010,1
1,0,1,0,1,0,0,0,0,0,"0","12",1204,1204004,1,2010,1
1,0,1,0,0,1,0,0,0,0,"1","8",800,800005,1,2010,1
1,0,0,0,0,1,1,1,0,0,"1","1",101,101003,1,2010,1
0,0,1,0,1,0,0,1,0,0,"0","18",1800,1800000,1,2010,1
0,0,1,0,1,0,0,1,0,0,"1","20",2004,2004004,1,2010,1
0,0,0,0,1,0,0,1,0,0,"1","13",1304,1304002,1,2010,1
1,0,1,0,1,0,1,0,0,1,"1","2",202,202002,1,2010,1
0,0,0,1,0,0,0,1,0,1,"0","1",102,102001,1,2010,1
0,0,0,0,0,1,0,1,0,0,"0","12",1204,1204002,1,2010,1
0,0,1,0,0,0,1,0,0,1,"0","3",300,300005,1,2010,1
0,1,1,0,1,0,0,1,0,0,"1","3",300,3e+05,1,2010,1
1,0,1,1,1,0,1,1,0,0,"1","3",301,301001,1,2010,1
0,0,0,1,1,1,0,0,0,0,"0","20",2005,2005003,1,2010,1
1,0,0,0,1,0,0,0,0,0,"1","4",400,400004,1,2010,1
1,1,0,0,0,0,0,1,0,0,"1","7",701,701002,1,2010,1
0,0,1,0,0,0,0,0,0,0,"0","14",1402,1402000,1,2010,1
1,0,0,0,1,0,0,0,0,0,"1","14",1403,1403005,1,2010,1
1,0,1,0,0,0,1,0,0,0,"0","14",1401,1401004,1,2010,1
0,1,0,1,0,0,1,0,1,1,"1","9",905,905001,1,2010,1
0,0,0,0,0,0,0,0,0,0,"0","3",302,302004,1,2010,1
0,0,1,1,0,0,0,1,0,0,"1","1",100,100003,1,2010,1
1,1,0,0,0,1,0,0,0,0,"0","6",600,600004,1,2010,1
0,0,0,0,0,0,0,1,0,0,"1","17",1702,1702004,1,2010,1
0,0,0,0,0,0,0,1,0,0,"1","15",1503,1503002,1,2010,1
0,0,1,0,0,0,1,1,0,0,"1","6",602,602004,1,2010,1
0,0,1,1,0,0,0,0,0,1,"1","2",204,204005,1,2010,1
0,0,0,0,0,0,0,0,0,1,"0","15",1503,1503003,1,2010,1
0,1,0,1,0,0,0,0,1,0,"0","3",303,303003,1,2010,1
0,0,0,0,0,0,0,0,0,1,"1","13",1303,1303002,1,2010,1
0,0,0,1,0,0,0,0,0,0,"1","19",1902,1902005,1,2010,1
0,0,0,0,1,0,0,0,0,0,"1","1",101,101001,1,2010,1
0,0,0,0,0,0,0,1,0,0,"0","13",1302,1302003,1,2010,1
0,0,0,0,0,1,0,0,1,0,"0","10",1004,1004002,1,2010,1
0,0,0,1,1,1,0,0,0,0,"0","20",2002,2002002,1,2010,1
0,0,0,1,0,1,0,0,0,1,"0","16",1605,1605003,1,2010,1
1,0,1,1,0,0,0,0,0,0,"0","10",1004,1004002,1,2010,1
0,0,0,0,0,0,1,0,0,0,"1","3",304,304003,1,2010,1
0,0,0,0,0,0,0,0,0,0,"0","1",102,102004,1,2010,1
1,0,0,0,0,0,0,0,0,0,"0","12",1202,1202001,1,2010,1
0,0,0,0,0,1,0,0,0,0,"1","12",1205,1205005,1,2010,1
0,0,0,0,0,1,0,1,0,1,"0","9",902,902000,1,2010,1
1,0,0,1,1,0,0,0,0,1,"0","11",1104,1104004,1,2010,1
0,0,0,0,0,0,0,0,0,1,"0","8",805,805000,1,2010,1
0,0,1,0,0,0,0,0,1,0,"0","3",304,304003,1,2010,1
0,0,0,1,0,0,0,0,1,0,"1","20",2003,2003001,1,2010,1
0,0,1,1,1,1,1,0,0,0,"1","3",303,303001,1,2010,1
1,0,0,0,0,0,1,0,0,0,"1","12",1204,1204003,1,2010,1
1,0,0,0,1,0,1,1,0,0,"0","20",2004,2004002,1,2010,1
1,0,1,1,1,0,0,0,0,0,"0","7",702,702001,1,2010,1
0,0,0,0,1,0,0,0,0,0,"1","3",303,303001,1,2010,1
1,0,1,0,0,1,0,0,0,0,"1","16",1601,1601003,1,2010,1
0,0,0,0,0,0,0,1,0,0,"0","7",702,702005,1,2010,1
0,0,0,0,0,0,0,0,1,0,"1","14",1403,1403002,1,2010,1
1,0,0,0,0,1,1,0,0,0,"1","18",1805,1805002,1,2010,1
0,0,1,1,0,0,0,1,0,0,"0","17",1700,1700002,1,2010,1
0,0,0,1,1,0,0,0,0,0,"0","11",1105,1105003,1,2010,1
0,0,0,1,0,0,1,0,0,0,"0","3",303,303002,1,2010,1
1,1,0,0,0,1,1,1,0,1,"1","4",403,403002,1,2010,1
0,0,0,0,0,0,0,0,0,0,"1","19",1903,1903005,1,2010,1
0,0,1,1,0,0,0,0,0,0,"0","19",1904,1904004,1,2010,1
0,0,0,0,1,1,0,0,0,0,"0","8",803,803003,1,2010,1
0,0,0,0,0,1,0,0,0,0,"1","18",1805,1805003,1,2010,1
0,0,1,0,0,0,0,1,0,0,"0","6",604,604001,1,2010,1
0,0,0,0,0,0,0,0,0,1,"1","19",1904,1904003,1,2010,1
0,0,1,0,1,0,0,0,0,0,"1","17",1701,1701002,1,2010,1
1,0,1,1,1,0,0,0,1,0,"1","6",604,604001,1,2010,1
0,0,0,0,0,0,0,1,1,0,"0","20",2002,2002004,1,2010,1
0,0,0,0,1,0,0,1,0,0,"1","1",104,104003,1,2010,1
0,0,1,1,0,1,1,0,0,0,"0","20",2003,2003001,1,2010,1
1,0,1,0,0,0,1,1,0,0,"0","19",1901,1901001,1,2010,1
1,0,0,0,1,0,0,1,0,1,"0","10",1004,1004001,1,2010,1
0,0,1,1,1,1,1,0,0,0,"0","6",602,602001,1,2010,1
0,0,0,0,1,0,0,0,1,0,"1","7",701,701002,1,2010,1
0,0,0,0,0,0,0,0,0,1,"1","2",203,203000,1,2010,1
0,0,0,1,0,0,0,1,0,0,"0","6",602,602005,1,2010,1
0,0,0,0,0,0,0,1,0,0,"0","13",1302,1302002,1,2010,1
0,0,0,1,0,0,0,0,0,0,"0","19",1900,1900004,1,2010,1
0,0,0,0,1,1,1,0,1,0,"0","16",1603,1603003,1,2010,1
0,1,1,0,0,0,0,1,0,1,"0","20",2000,2000003,1,2010,1
0,0,1,0,0,0,0,0,1,0,"1","19",1901,1901002,1,2010,1
0,0,0,1,1,0,0,0,0,0,"0","17",1701,1701002,1,2010,1
1,0,1,0,1,0,0,1,0,0,"1","12",1201,1201004,1,2010,1
1,0,0,1,1,0,0,0,0,0,"1","12",1205,1205004,1,2010,1
0,0,0,0,0,1,0,0,0,0,"0","7",704,704000,1,2010,1
0,0,1,0,0,0,0,1,0,0,"0","12",1200,1200002,1,2010,1
0,0,1,0,0,1,0,0,0,0,"1","13",1301,1301004,1,2010,1
1,0,0,0,1,0,0,0,0,0,"1","3",302,302005,1,2010,1
0,0,0,0,0,0,0,1,0,1,"0","11",1101,1101003,1,2010,1
0,0,1,0,0,1,0,1,0,1,"1","18",1802,1802002,1,2010,1
1,0,0,0,0,1,0,0,1,0,"1","4",405,405001,1,2010,1
0,0,0,0,0,0,0,0,0,0,"1","7",703,703003,1,2010,1
0,0,1,0,0,0,0,1,0,0,"1","8",802,802004,1,2010,1
1,0,0,0,1,0,0,0,0,1,"1","20",2004,2004005,1,2010,1
0,0,0,0,0,1,0,1,0,0,"1","7",704,704004,1,2010,1
0,0,1,0,0,0,1,0,0,0,"1","12",1201,1201001,1,2010,1
1,0,0,0,0,0,0,1,0,0,"1","17",1703,1703004,1,2010,1
1,1,0,0,1,0,1,0,0,1,"1","6",601,601002,1,2010,1
0,0,0,1,0,0,0,1,0,1,"1","12",1204,1204002,1,2010,1
0,0,0,0,0,1,1,0,0,0,"1","13",1303,1303005,1,2010,1
0,0,0,1,0,0,0,1,0,1,"1","8",800,800002,1,2010,1
0,0,0,0,0,0,0,0,0,1,"1","6",602,602003,1,2010,1
0,0,1,0,0,1,0,1,0,0,"1","16",1604,1604000,1,2010,1
0,0,0,0,1,0,0,0,0,0,"1","14",1405,1405004,1,2010,1
0,1,0,1,0,0,0,1,0,0,"0","9",904,904000,1,2010,1
0,0,0,0,1,0,0,0,0,1,"0","16",1605,1605004,1,2010,1
0,0,0,0,1,0,1,1,0,0,"1","7",705,705001,1,2010,1
0,0,0,1,0,0,0,0,0,0,"0","13",1303,1303003,1,2010,1
1,0,0,0,0,1,1,0,1,0,"0","4",402,402002,1,2010,1
0,0,0,0,1,0,1,0,0,1,"0","7",705,705003,1,2010,1
1,0,0,1,0,0,0,1,0,1,"1","2",201,201002,1,2010,1
1,1,0,1,0,0,0,0,0,0,"1","12",1201,1201001,1,2010,1
0,1,0,0,1,0,0,1,0,0,"1","15",1500,1500002,1,2010,1
1,0,0,0,0,0,1,1,0,0,"1","1",103,103004,1,2010,1
0,0,0,1,1,1,0,0,0,1,"0","9",903,903004,1,2010,1
0,0,1,0,1,1,0,1,0,0,"1","20",2001,2001001,1,2010,1
0,0,1,0,0,0,0,0,0,0,"0","7",705,705002,1,2010,1
1,0,0,0,0,0,1,0,0,0,"1","20",2001,2001000,1,2010,1
1,0,0,0,0,0,0,1,1,0,"1","19",1901,1901003,1,2010,1
0,0,0,0,0,1,0,0,0,0,"0","12",1200,1200004,1,2010,1
0,0,0,0,1,0,0,0,0,0,"1","18",1801,1801005,1,2010,1
0,0,0,1,0,0,1,0,0,0,"1","13",1302,1302005,1,2010,1
0,0,0,0,0,0,0,0,0,0,"1","19",1902,1902003,1,2010,1
1,0,0,0,1,1,1,0,1,0,"0","8",804,804001,1,2010,1
1,0,0,0,0,1,0,0,0,0,"1","9",901,901004,1,2010,1
0,0,0,1,0,0,1,1,0,0,"0","2",203,203002,1,2010,1
0,0,1,1,0,0,0,1,0,0,"0","15",1501,1501005,1,2010,1
0,0,0,0,0,1,0,0,1,0,"0","2",203,203001,1,2010,1
0,0,0,0,1,0,0,0,0,1,"1","6",602,602000,1,2010,1
0,0,1,1,1,0,1,0,0,0,"0","8",805,805004,1,2010,1
0,0,0,0,1,0,1,1,0,0,"0","10",1005,1005004,1,2010,1
0,0,0,0,1,0,1,1,0,0,"1","1",105,105004,1,2010,1
0,0,0,1,1,0,0,0,0,1,"0","2",205,205000,1,2010,1
1,0,1,0,0,0,0,1,0,0,"1","4",404,404005,1,2010,1
0,0,0,1,0,0,1,1,0,1,"1","20",2002,2002003,1,2010,1
0,0,0,1,0,0,0,0,0,1,"0","15",1501,1501004,1,2010,1
0,0,0,0,0,0,0,0,0,0,"1","13",1301,1301004,1,2010,1
0,0,0,0,0,0,0,1,0,0,"1","14",1404,1404004,1,2010,1
0,0,1,0,0,1,0,0,0,0,"1","17",1703,1703000,1,2010,1
0,0,1,0,1,0,0,0,0,0,"0","11",1105,1105001,1,2010,1
0,0,0,1,0,0,1,0,0,0,"1","12",1202,1202005,1,2010,1
0,0,1,0,1,0,0,0,0,0,"1","16",1601,1601002,1,2010,1
1,1,1,1,1,1,0,1,1,0,"0","18",1801,1801003,1,2010,1
1,0,0,0,1,0,0,0,0,0,"0","6",604,604000,1,2010,1
0,0,0,0,0,0,0,1,1,0,"0","18",1801,1801001,1,2010,1
0,1,0,0,0,1,0,0,1,0,"0","2",201,201004,1,2010,1
0,0,1,1,1,0,0,1,0,0,"0","14",1404,1404003,1,2010,1
0,1,1,1,1,1,0,0,0,1,"0","12",1201,1201004,1,2010,1
0,1,0,0,1,1,1,0,0,0,"0","18",1803,1803004,1,2010,1
0,0,0,0,0,1,0,1,0,1,"0","3",303,303005,1,2010,1
0,0,0,0,0,0,0,1,0,0,"0","8",801,801004,1,2010,1
1,0,1,1,1,0,0,0,0,0,"1","11",1101,1101000,1,2010,1
0,0,1,0,1,1,0,0,0,1,"0","10",1004,1004005,1,2010,1
1,1,0,0,0,0,0,0,0,1,"0","1",104,104003,1,2010,1
0,0,1,0,0,0,0,0,0,1,"1","18",1805,1805003,1,2010,1
0,0,0,1,1,0,0,1,1,0,"1","4",403,403001,1,2010,1
0,0,1,0,1,0,0,1,0,1,"0","1",102,102001,1,2010,1
1,0,1,0,1,0,0,1,0,0,"0","2",200,200001,1,2010,1
1,0,1,1,0,0,0,0,0,1,"1","8",801,801003,1,2010,1
0,0,0,1,0,0,1,1,0,0,"0","5",505,505001,1,2010,1
0,0,1,0,0,0,0,0,0,1,"1","9",900,9e+05,1,2010,1
0,0,1,0,1,0,0,0,0,0,"0","1",101,101001,1,2010,1
1,0,0,0,0,1,0,1,0,1,"1","3",301,301002,1,2010,1
1,0,1,1,0,1,0,0,0,1,"1","20",2004,2004003,1,2010,1
0,0,0,0,0,1,1,0,0,0,"1","15",1504,1504003,1,2010,1
0,0,0,1,0,0,0,0,0,0,"1","12",1205,1205001,1,2010,1
0,0,1,1,0,1,0,0,0,0,"1","6",603,603005,1,2010,1
0,0,0,0,0,0,0,0,0,0,"0","9",900,900002,1,2010,1
1,0,1,1,1,0,0,0,0,0,"0","1",102,102005,1,2010,1
1,0,1,0,1,1,0,0,0,0,"1","16",1603,1603002,1,2010,1
0,0,1,0,0,0,0,1,0,1,"0","16",1600,1600001,1,2010,1
0,0,0,1,0,1,0,0,0,0,"0","12",1201,1201005,1,2010,1
0,1,0,0,0,1,0,0,0,0,"1","19",1902,1902001,1,2010,1
0,0,0,1,1,1,1,0,1,0,"1","13",1302,1302001,1,2010,1
1,0,0,1,1,0,1,0,0,0,"1","6",603,603005,1,2010,1
0,0,1,0,0,0,0,1,1,0,"1","9",902,902004,1,2010,1
1,0,0,1,1,0,1,0,0,0,"0","5",502,502002,1,2010,1
0,0,0,1,0,0,0,0,0,0,"1","16",1605,1605001,1,2010,1
0,0,0,0,0,0,0,0,0,0,"1","3",304,304001,1,2010,1
0,0,0,1,0,0,0,0,0,1,"1","14",1403,1403005,1,2010,1
0,0,0,0,1,1,0,1,0,0,"0","1",105,105001,1,2010,1
1,0,0,1,0,0,1,0,0,0,"1","12",1203,1203004,1,2010,1
0,0,0,0,1,1,0,1,1,0,"0","17",1701,1701004,1,2010,1
1,0,0,1,0,0,0,1,0,0,"1","2",200,200004,1,2010,1
1,0,1,0,1,0,0,0,0,1,"1","9",903,903003,1,2010,1
0,0,1,0,1,0,0,1,0,0,"0","17",1704,1704003,1,2010,1
0,0,0,0,0,0,0,1,0,0,"0","11",1104,1104003,1,2010,1
0,0,0,0,0,0,0,1,1,0,"0","6",602,602003,1,2010,1
0,0,0,1,1,0,0,0,0,0,"1","12",1202,1202005,1,2010,1
0,0,1,0,1,0,1,0,0,0,"0","4",402,402002,1,2010,1
1,0,1,1,0,0,0,1,0,0,"0","17",1702,1702001,1,2010,1
1,0,0,0,1,1,1,0,0,0,"0","3",301,301002,1,2010,1
0,0,0,0,0,1,0,0,0,0,"1","8",803,803002,1,2010,1
1,0,0,0,0,0,0,1,0,0,"0","9",902,902002,1,2010,1
1,0,0,0,1,1,1,0,0,0,"1","9",901,901002,1,2010,1
0,0,0,0,0,0,1,0,0,0,"1","5",502,502002,1,2010,1
0,0,1,1,0,0,1,0,0,1,"1","20",2001,2001002,1,2010,1
0,0,0,1,0,0,0,0,1,0,"1","11",1102,1102003,1,2010,1
1,0,1,0,1,0,0,0,1,0,"1","11",1103,1103003,1,2010,1
0,0,1,0,1,0,0,0,0,0,"1","7",705,705003,1,2010,1
0,0,1,0,0,0,0,0,1,0,"1","5",504,504005,1,2010,1
1,1,1,0,0,1,0,1,0,0,"0","13",1301,1301000,1,2010,1
0,0,1,0,1,0,1,1,0,1,"1","13",1300,1300003,1,2010,1
0,0,1,0,0,0,1,1,0,0,"1","1",100,100003,1,2010,1
0,0,1,1,1,0,0,1,0,0,"1","5",503,503001,1,2010,1
0,0,1,0,1,0,0,1,0,1,"1","8",805,805001,1,2010,1
0,1,1,1,1,1,0,0,0,1,"0","18",1801,1801003,1,2010,1
1,0,1,0,0,0,0,1,0,0,"0","5",503,503003,1,2010,1
1,0,1,0,0,0,0,1,0,0,"1","3",303,303003,1,2010,1
0,0,1,0,0,0,0,0,0,0,"0","7",704,704003,1,2010,1
0,0,0,0,1,0,1,0,0,0,"1","17",1702,1702001,1,2010,1
0,0,0,1,1,0,0,0,0,1,"1","15",1502,1502003,1,2010,1
0,0,0,0,0,0,0,0,0,1,"0","20",2001,2001002,1,2010,1
1,0,0,0,0,1,0,0,1,0,"1","16",1605,1605003,1,2010,1
0,0,0,1,0,0,0,1,1,0,"1","4",404,404001,1,2010,1
0,0,1,0,1,0,0,0,0,0,"1","20",2002,2002004,1,2010,1
0,0,0,0,0,1,0,0,0,0,"1","1",102,102004,1,2010,1
1,0,0,0,0,0,0,1,0,0,"1","5",503,503002,1,2010,1
0,0,1,0,1,0,0,0,0,0,"1","18",1802,1802002,1,2010,1
0,0,0,0,1,0,1,1,0,0,"1","5",500,5e+05,1,2010,1
0,0,0,0,1,0,0,1,1,0,"1","15",1504,1504004,1,2010,1
0,0,1,0,0,0,0,1,0,0,"0","8",803,803003,1,2010,1
1,0,0,0,1,1,0,0,0,0,"0","4",405,405004,1,2010,1
0,0,0,0,0,1,0,0,1,0,"0","5",501,501000,1,2010,1
0,0,1,1,0,0,0,1,0,0,"1","5",504,504003,1,2010,1
0,0,0,0,0,0,1,1,0,1,"0","4",402,402001,1,2010,1
1,0,0,0,0,0,0,0,0,0,"0","18",1804,1804001,1,2010,1
1,0,0,0,0,0,0,1,0,0,"1","20",2002,2002003,1,2010,1
0,0,1,0,1,0,0,0,0,0,"0","2",202,202002,1,2010,1
0,0,1,0,0,0,0,0,0,0,"1","8",802,802002,1,2010,1
0,0,0,0,0,0,0,0,0,0,"0","16",1602,1602004,1,2010,1
0,0,1,1,0,0,0,1,0,0,"1","13",1304,1304002,1,2010,1
1,0,0,0,1,0,0,1,0,0,"0","20",2002,2002002,1,2010,1
0,0,0,0,0,0,0,0,0,0,"1","6",600,600005,1,2010,1
0,0,0,0,0,0,1,0,0,0,"1","15",1500,1500004,1,2010,1
0,0,1,1,1,0,0,0,0,0,"1","12",1203,1203004,1,2010,1
0,0,0,0,1,1,0,1,0,0,"0","8",801,801003,1,2010,1
1,0,0,0,0,0,0,0,1,0,"1","1",104,104000,1,2010,1
0,0,0,0,0,0,0,1,0,0,"1","14",1404,1404002,1,2010,1
1,1,0,1,1,1,1,1,0,0,"0","10",1002,1002003,1,2010,1
0,0,0,0,0,0,0,0,1,0,"0","20",2004,2004004,1,2010,1
0,1,1,0,1,0,1,1,0,0,"0","6",602,602001,1,2010,1
1,0,0,0,0,0,1,1,0,0,"1","9",902,902000,1,2010,1
0,0,1,1,0,0,0,0,0,1,"1","8",803,803001,1,2010,1
0,0,0,0,0,0,1,0,0,0,"0","13",1304,1304003,1,2010,1
0,1,0,0,0,0,0,1,0,1,"0","3",300,300001,1,2010,1
1,0,1,1,1,0,0,1,0,0,"1","5",503,503001,1,2010,1
0,0,0,0,0,0,0,0,0,1,"1","5",504,504003,1,2010,1
0,0,0,0,0,0,0,0,1,1,"0","8",803,803005,1,2010,1
0,0,1,0,1,0,0,1,0,0,"0","19",1904,1904005,1,2010,1
1,0,1,1,0,0,0,1,0,0,"0","7",702,702003,1,2010,1
1,0,0,0,0,0,1,1,0,0,"1","4",401,401001,1,2010,1
0,0,1,1,1,0,0,0,0,0,"0","18",1802,1802003,1,2010,1
1,0,0,1,0,0,0,0,0,0,"1","10",1004,1004004,1,2010,1
1,0,0,1,1,0,0,1,0,0,"0","18",1803,1803004,1,2010,1
0,0,0,0,1,0,0,0,1,1,"1","19",1903,1903001,1,2010,1
0,0,0,0,0,0,0,1,0,1,"0","9",902,902004,1,2010,1
0,0,0,0,0,0,0,0,0,0,"0","18",1801,1801001,1,2010,1
0,0,0,1,1,0,0,0,0,0,"1","15",1504,1504001,1,2010,1
0,0,1,1,1,0,1,0,0,1,"0","3",301,301005,1,2010,1
1,0,1,0,1,0,0,0,0,0,"0","16",1600,1600001,1,2010,1
1,0,0,1,1,0,0,0,0,0,"0","16",1604,1604003,1,2010,1
0,0,0,1,1,0,1,0,0,1,"1","8",804,804004,1,2010,1
0,0,0,0,1,0,1,1,0,1,"0","5",503,503002,1,2010,1
0,0,0,0,1,0,1,1,0,0,"0","20",2004,2004002,1,2010,1
1,0,0,0,1,0,0,0,1,0,"0","9",905,905004,1,2010,1
0,0,0,1,0,0,0,0,0,1,"0","14",1402,1402001,1,2010,1
0,0,0,0,0,0,0,1,0,1,"1","12",1204,1204002,1,2010,1
1,0,0,1,1,0,1,0,0,1,"0","20",2005,2005001,1,2010,1
0,0,0,1,1,0,0,0,0,0,"0","10",1001,1001003,1,2010,1
0,0,1,1,0,0,1,0,1,0,"1","5",501,501003,1,2010,1
0,0,0,0,1,0,0,1,0,1,"1","16",1603,1603003,1,2010,1
0,0,1,0,0,1,1,0,0,0,"1","15",1501,1501005,1,2010,1
0,0,0,0,0,0,1,1,0,0,"1","11",1104,1104000,1,2010,1
0,0,1,1,0,1,1,0,0,0,"1","5",502,502002,1,2010,1
1,0,1,1,0,0,0,0,0,1,"1","20",2001,2001000,1,2010,1
1,0,0,0,0,0,0,0,0,0,"0","11",1100,1100001,1,2010,1
1,0,0,0,1,0,0,1,0,0,"1","19",1902,1902004,1,2010,1
0,0,0,1,1,0,0,1,0,0,"0","18",1801,1801004,1,2010,1
0,0,0,0,0,0,0,0,0,0,"0","3",303,303002,1,2010,1
1,0,0,0,0,0,0,1,0,1,"1","10",1002,1002005,1,2010,1
1,0,0,0,0,0,1,1,0,0,"1","10",1004,1004004,1,2010,1
0,0,0,0,0,0,0,1,0,0,"1","14",1403,1403003,1,2010,1
0,0,1,0,1,0,0,0,0,0,"1","8",801,801001,1,2010,1
1,0,0,0,1,0,0,0,0,1,"0","19",1903,1903001,1,2010,1
